"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3jlbL2OTD5YmIunYzgQTAN","Live Your Life","spotify:artist:4OBJLual30L7gRl5UkeRcT, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","T.I., Rihanna","spotify:album:5PfepkNWgRR2DI02Y8AawC","Paper Trail","spotify:artist:4OBJLual30L7gRl5UkeRcT","T.I.","2008-09-07","https://i.scdn.co/image/ab67616d0000b273b6d4478c6f91f1cb2d326c78","1","5","338853","https://p.scdn.co/mp3-preview/6a1aa87f10c203d249974f7dc1a64006ca5f6009?cid=9950ac751e34487dbbe027c4fd7f8e99","true","76","USAT20803620","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:47Z"
"spotify:track:4v7DgEMw6EvYyuQ4eWFD9l","What If (I Told You I Like You)","spotify:artist:6aX6KqXgEcARRHwvWxHcFW, spotify:artist:5pWUVnrc1y0FpWZ6VCy0Hg","Johnny Orlando, kenzie","spotify:album:2zXKlf81VmDHIMtQe3oD0r","What If (I Told You I Like You)","spotify:artist:6aX6KqXgEcARRHwvWxHcFW, spotify:artist:5pWUVnrc1y0FpWZ6VCy0Hg","Johnny Orlando, kenzie","2018-05-18","https://i.scdn.co/image/ab67616d0000b27375e1e43df4509a116d29e7ab","1","1","219186","https://p.scdn.co/mp3-preview/a15cce848d0a298b4a40570bc720232ced92bff5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","CAGFE1800001","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:48Z"
"spotify:track:7fa9MBXhVfQ8P8Df9OEbD8","Girls Like You (feat. Cardi B) - Cardi B Version","spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:4kYSro6naA4h99UJvo89HB","Maroon 5, Cardi B","spotify:album:1Li4rADxSxjT2g4xqUcMYh","Red Pill Blues (Deluxe)","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2018-06-15","https://i.scdn.co/image/ab67616d0000b273deae7d931928fc1543e70203","1","22","235545","https://p.scdn.co/mp3-preview/97c2e4a893847661dfb996a0cfd527fae500e217?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USUM71805272","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:48Z"
"spotify:track:3zHq9ouUJQFQRf3cm1rRLu","Love Me Like You Do - From ""Fifty Shades Of Grey""","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","spotify:album:20Ol6zZ0nLlc5EGTH1zA0j","Delirium (Deluxe)","spotify:artist:0X2BH1fck6amBIoJhDVmmJ","Ellie Goulding","2015-11-06","https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd","1","9","252534","https://p.scdn.co/mp3-preview/af7a33094ec0c2743a50e007c66acb07ded6b3ca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBUM71406823","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:48Z"
"spotify:track:3VGV3n2Q7WanHnhbvjPjw8","Runaway","spotify:artist:5qtSloRk8XxPdlDWkVDwWW, spotify:artist:5v63dT2oEtPdBVdaG6M2ey","Halcyon, Valentina Franco","spotify:album:1DFjaolVeXHo2ifzdLfLme","Runaway","spotify:artist:5qtSloRk8XxPdlDWkVDwWW, spotify:artist:5v63dT2oEtPdBVdaG6M2ey","Halcyon, Valentina Franco","2017-09-02","https://i.scdn.co/image/ab67616d0000b2731a25f53c5293c1e0781598b0","1","1","196000","https://p.scdn.co/mp3-preview/588e25ac0f1f412f803383e4bd18b0fb282ec07a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GB2LD1700230","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:49Z"
"spotify:track:4DpNNXFMMxQEKl7r0ykkWA","Play Date","spotify:artist:63yrD80RY3RNEM2YDpUpO8","Melanie Martinez","spotify:album:5JpH5T1sCYnUyZD6TM0QaY","Cry Baby (Deluxe Edition)","spotify:artist:63yrD80RY3RNEM2YDpUpO8","Melanie Martinez","2015-08-14","https://i.scdn.co/image/ab67616d0000b2733899712512f50a8d9e01e951","1","14","179867","https://p.scdn.co/mp3-preview/02571c396fcc7c23b6af493d60ea9121c1f397b1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","77","USAT21502465","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:49Z"
"spotify:track:7BoobGhD4x5K96Me0hqC8Q","Build a Bitch","spotify:artist:26cMerAxjx9GedFt0lMDjm","Bella Poarch","spotify:album:5YKqfiQdPYWJ0kZ5pttY5o","Build a Bitch","spotify:artist:26cMerAxjx9GedFt0lMDjm","Bella Poarch","2021-05-14","https://i.scdn.co/image/ab67616d0000b273aeeb722667c831a4f5429ff0","1","1","122772","https://p.scdn.co/mp3-preview/a4418753144a9ae47dd009b4a6e53a7ece1fcc57?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USWB12101016","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:49Z"
"spotify:track:6W5RmgWh46p9RQ4LDezHKE","Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack","spotify:artist:5p7f24Rk5HkUZsaS3BLG5F","Hailee Steinfeld","spotify:album:2ZeHAc9olOJ70wqPjHXhZE","Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2015-05-12","https://i.scdn.co/image/ab67616d0000b2733ac4621f6c7ab9914bcbfaa0","1","24","178320","https://p.scdn.co/mp3-preview/3022d87795f988917445ec3cc1683090d1a88720?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USUM71510764","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:50Z"
"spotify:track:3OCS075lQnGG3gOUI0bava","Find Yourself","spotify:artist:13YmWQJFwgZrd4bf5IjMY4","Brad Paisley","spotify:album:3Xiz5kq12VOzTw9Kun7m0f","Cars (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2006-01-01","https://i.scdn.co/image/ab67616d0000b273a73bb6afa8cb999aafb3c150","1","8","250333","https://p.scdn.co/mp3-preview/63203e81bb1b2634fbdf3e8133f74baba606c215?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USWD10628836","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:50Z"
"spotify:track:1YLulCkIocAKDTPFths9at","Renai Circulation (English Cover) [2012 TV Size]","spotify:artist:47SKKz21c5Zd3Fh8u8pMvP, spotify:artist:3XPC0v9mtsGYMsdfkxkyFL, spotify:artist:3hWyR0VchVGkN3TObkC9e9","Lizz Robinett, L-Train, Y. Chang","spotify:album:2Yi3RuYexA5BQ3utZAB5zM","Renai Circulation (English Cover) [TV Size]","spotify:artist:47SKKz21c5Zd3Fh8u8pMvP","Lizz Robinett","2020-08-13","https://i.scdn.co/image/ab67616d0000b273e570360061309e786d7cf15a","1","1","91066","https://p.scdn.co/mp3-preview/ab15d646fd5da30d66d106f65e75450cfa5cc318?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZGWX2002684","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:50Z"
"spotify:track:3zzA325SAVx8AcEvqNUDFM","Goat","spotify:artist:138UAIyJocdHT5PpR0iTJE","Thekidszn","spotify:album:55bjZkz07gwWTfvbEgG2dh","Goat","spotify:artist:138UAIyJocdHT5PpR0iTJE","Thekidszn","2020-08-28","https://i.scdn.co/image/ab67616d0000b273deff9ebd1b83fdd54fd00851","1","1","144374","https://p.scdn.co/mp3-preview/d5b4cb20b18e99fa2221727d264245a4703c4a4d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","QZK6N2063809","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:51Z"
"spotify:track:1t3HCpt49x27PE1uuy06md","Should've Known Better (feat. Anne-Marie)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:1zNqDE7qDGCsyzJwohVaoX","Clean Bandit, Anne-Marie","spotify:album:1MvF4ulZKH7SaDQs9rE5nc","What Is Love? (Deluxe Edition)","spotify:artist:6MDME20pz9RveH9rEXvrOM","Clean Bandit","2018-11-30","https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d","1","6","215080","https://p.scdn.co/mp3-preview/fa8691c2759ab245ffc95e951737334b1bd3fa08?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","GBAHS1800642","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:51Z"
"spotify:track:7haQE5nOcxwk0HXahP0aV3","Colour","spotify:artist:7uMh23xWiuR7zsNkuNcm2G, spotify:artist:5p7f24Rk5HkUZsaS3BLG5F","MNEK, Hailee Steinfeld","spotify:album:7xniwwZWn3QwUwPqg9NbaF","Colour","spotify:artist:7uMh23xWiuR7zsNkuNcm2G","MNEK","2018-06-01","https://i.scdn.co/image/ab67616d0000b273e8c39f414905ebadba7f01a4","1","1","201420","https://p.scdn.co/mp3-preview/b674ec723b785cee5d4706de88b185d67cdd177c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","GBUM71802090","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:51Z"
"spotify:track:3SKtdLILoiMMNy9Wnk3Mi9","Don't Call It Love","spotify:artist:1HBjj22wzbscIZ9sEb5dyf, spotify:artist:7GMot9WvBYqhhJz92vhBp6, spotify:artist:6z9EDgWh3ZJZKIJI5Q71Cq","Jonas Blue, EDX, Alex Mills","spotify:album:0zMLyv1kNV2B0LDGEK2RbB","Jonas Blue: Electronic Nature - The Mix 2017","spotify:artist:1HBjj22wzbscIZ9sEb5dyf","Jonas Blue","2017-07-14","https://i.scdn.co/image/ab67616d0000b2731d7a663d22101126d6f64432","1","3","197689","https://p.scdn.co/mp3-preview/4c41d6e3679d49352cda2c45a5283da335dba86b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","GBUM71703132","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:52Z"
"spotify:track:1Xxr3PUii4KJ1bQbx6mRr6","Dance","spotify:artist:7yoh9onDM7XQFBepQTI6Qu, spotify:artist:1J41DPq09UJRlSdeGDRKiH","Lvly, Mia Pfirrman","spotify:album:1KSe1B0FGz1hTkAsZTH98J","Night After Night","spotify:artist:7yoh9onDM7XQFBepQTI6Qu","Lvly","2019-06-14","https://i.scdn.co/image/ab67616d0000b273f237b356396a969944421b82","1","4","225685","https://p.scdn.co/mp3-preview/d40b548ab54b50fdced7cebdd66935455bd14432?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","SE5Q51900920","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:52Z"
"spotify:track:0WSTcd9inhbtHhV9vi1jDQ","Imma Get A New One","spotify:artist:6cMRDBCHMYjyCH2D0s6uzr","Chih Siou","spotify:album:1hLOyMZ8n5dmBckqXkToIG","房間裡的大象","spotify:artist:6cMRDBCHMYjyCH2D0s6uzr","Chih Siou","2019-11-20","https://i.scdn.co/image/ab67616d0000b273cb7365bbd7d35f7396269a08","1","10","273872","https://p.scdn.co/mp3-preview/72ca25cc8b6ac09414962d6051235ce23b39af9a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","35","TWDD71902010","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:52Z"
"spotify:track:0zZE4gBv25outVrHKJgiry","Nowhere (feat. Rita Ora & KYLE)","spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:5CCwRZC6euC8Odo6y9X8jr, spotify:artist:4qBgvVog0wzW75IQ48mU7v","Clean Bandit, Rita Ora, KYLE","spotify:album:1MvF4ulZKH7SaDQs9rE5nc","What Is Love? (Deluxe Edition)","spotify:artist:6MDME20pz9RveH9rEXvrOM","Clean Bandit","2018-11-30","https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d","1","10","226040","https://p.scdn.co/mp3-preview/71b6f11d5157844910f855da54dbf5b1e48cd2a3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","GBAHS1800635","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:53Z"
"spotify:track:7FjZU7XFs7P9jHI9Z0yRhK","So Close","spotify:artist:5jAMCwdNHWr7JThxtMuEyy, spotify:artist:4bL2B6hmLlMWnUEZnorEtG, spotify:artist:0rlKkLkpsCnJbZethGBfAk, spotify:artist:5mYakBbBzPMQTfkVMIgiDM","NOTD, Felix Jaehn, Captain Cuts, Georgia Ku","spotify:album:4ZIaWbFnkMozASM1CA59K6","So Close (feat. Georgia Ku)","spotify:artist:5jAMCwdNHWr7JThxtMuEyy, spotify:artist:4bL2B6hmLlMWnUEZnorEtG, spotify:artist:0rlKkLkpsCnJbZethGBfAk","NOTD, Felix Jaehn, Captain Cuts","2018-11-02","https://i.scdn.co/image/ab67616d0000b273e1f3e850068761db3477a24a","1","1","190302","https://p.scdn.co/mp3-preview/25ef04a385ba57c0dcea90a980c4e2db0b7f05f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","SEUM71800604","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:53Z"
"spotify:track:31MLaQY3xwHsTHrMwVhiBw","De Ra Go","spotify:artist:4RsRmCGtK9yJmtQulq4lBo","Jill Vidal","spotify:album:27TvTuBmiDJJwzDVAqP4J3","Jillympics","spotify:artist:4RsRmCGtK9yJmtQulq4lBo","Jill Vidal","2008-08-08","https://i.scdn.co/image/ab67616d0000b273ddc05d50e5892f37da8d27b3","1","9","156800","https://p.scdn.co/mp3-preview/428e0f1699a019416de49ce57193f81507293f98?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","HKC840600121","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:53Z"
"spotify:track:5xzCzOAOfRi4DOttSzvznR","Lullaby","spotify:artist:1IueXOQyABrMOprrzwQJWN, spotify:artist:4fwuXg6XQHfdlOdmw36OHa","Sigala, Paloma Faith","spotify:album:1SR7c6j94aiuYEhUrfTbZ7","Lullaby","spotify:artist:1IueXOQyABrMOprrzwQJWN, spotify:artist:4fwuXg6XQHfdlOdmw36OHa","Sigala, Paloma Faith","2018-02-23","https://i.scdn.co/image/ab67616d0000b273e9330809e667c48fa179f56b","1","1","204022","https://p.scdn.co/mp3-preview/a00555fc5b366a40c10f8705ba0afddccf2abd6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","GBCEN1700257","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:54Z"
"spotify:track:2IZZqH4K02UIYg5EohpNHF","Zombie","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","spotify:album:5GugLrmYMl5VRoe2zNgLGp","No Need To Argue","spotify:artist:7t0rwkOPGlDPEhaOcVtOt9","The Cranberries","1994-10-03","https://i.scdn.co/image/ab67616d0000b273e2213d84fabb15100c425198","1","4","306426","https://p.scdn.co/mp3-preview/17be792bc7651304002a6dcea847087501c8305a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","USIR29400443","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:20:54Z"
"spotify:track:0rmbkA0kHYuwzNjm5E0WOA","Your Name Hurts","spotify:artist:5p7f24Rk5HkUZsaS3BLG5F","Hailee Steinfeld","spotify:album:1UPxmm7vKXqA7tO7Y3XklR","Half Written Story","spotify:artist:5p7f24Rk5HkUZsaS3BLG5F","Hailee Steinfeld","2020-05-08","https://i.scdn.co/image/ab67616d0000b273a45eef080f0fbb29368b1bd8","1","2","222592","https://p.scdn.co/mp3-preview/e649b4167a56d1061ee1463c512b4232b99253bd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","USUM72009337","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:08Z"
"spotify:track:0OJN2A3Qyvd7pwSF0AIteC","Keep You Mine","spotify:artist:5jAMCwdNHWr7JThxtMuEyy, spotify:artist:7eCmccnRwPmRnWPw61x6jM","NOTD, shy martin","spotify:album:6r3wtqeQLGFb59YJWz2jHC","Keep You Mine","spotify:artist:5jAMCwdNHWr7JThxtMuEyy, spotify:artist:7eCmccnRwPmRnWPw61x6jM","NOTD, shy martin","2019-08-02","https://i.scdn.co/image/ab67616d0000b273f4d67f35cc3cffe7913d3ba3","1","1","174760","https://p.scdn.co/mp3-preview/35f3fc845ee19afd0b0041b93f1f87916424cf40?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","SEUM71900729","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:08Z"
"spotify:track:4bdJHQp90ymjEIkkYhcENB","Dat $tick","spotify:artist:2IDLDx25HU1nQMKde4n61a","Rich Brian","spotify:album:7AKJUjNR4hlNcbj55lP5LA","Dat $tick","spotify:artist:2IDLDx25HU1nQMKde4n61a","Rich Brian","2016-03-11","https://i.scdn.co/image/ab67616d0000b27356d07ba65b4442f0597c602d","1","1","126666","https://p.scdn.co/mp3-preview/d091e550d4ddf33f08e5cfa4fd6fd64d4c8a6be3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USUYG1096615","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:08Z"
"spotify:track:0ZXdzaT1k688dkpNeEgQiV","I Don't Know Why","spotify:artist:5jAMCwdNHWr7JThxtMuEyy, spotify:artist:3AVfmawzu83sp94QW7CEGm","NOTD, Astrid S","spotify:album:5LNAH17alOHq9AwIRiymTj","I Don't Know Why","spotify:artist:5jAMCwdNHWr7JThxtMuEyy, spotify:artist:3AVfmawzu83sp94QW7CEGm","NOTD, Astrid S","2020-05-08","https://i.scdn.co/image/ab67616d0000b273d766fd9e96ce4be7776759a4","1","1","207667","https://p.scdn.co/mp3-preview/b1655392b6652eeaf105e2f14a43364c110490b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","SEUM72000451","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:09Z"
"spotify:track:0azC730Exh71aQlOt9Zj3y","This Is What You Came For","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Calvin Harris, Rihanna","spotify:album:3pEgGUv379EDinvg1TN7Kt","This Is What You Came For","spotify:artist:7CajNmpbOovFoOoasH2HaY, spotify:artist:5pKCCKE2ajJHZ9KAiaK11H","Calvin Harris, Rihanna","2016-04-29","https://i.scdn.co/image/ab67616d0000b273d9aa52355e062f5de060adbf","1","1","222160","https://p.scdn.co/mp3-preview/14138fec09bb5940b1ee11c3207663906970cf9b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","86","GBARL1600460","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:09Z"
"spotify:track:0163ud7I4Vb0ID5K7WBkq9","Piercing Light","spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:0Ye4nfYAA91T1X56gnlXAA","League of Legends, Mako","spotify:album:25iitzpEYGoW3AxyWL6Zb8","Warsongs","spotify:artist:47mIJdHORyRerp4os813jD","League of Legends","2016-01-14","https://i.scdn.co/image/ab67616d0000b273a2ef30abcc11701922e2168c","1","1","291314","https://p.scdn.co/mp3-preview/af77dab86eea2530f48eefab2172f912c0e7d48b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","QMAF31500032","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:09Z"
"spotify:track:66iOFWqXu3DTt4toJ9Xq2H","Big Bang","spotify:artist:5B4kCOhcqTywB9YwXPfFtJ, spotify:artist:4JcNTP7tiCYDgRwY6vZAlL","Weird Genius, Letty","spotify:album:58sP7sc4pmVzfZMdBv0U3r","Big Bang","spotify:artist:5B4kCOhcqTywB9YwXPfFtJ","Weird Genius","2017-07-14","https://i.scdn.co/image/ab67616d0000b273c98327028bd790ba05bb7842","1","1","197971","https://p.scdn.co/mp3-preview/d2a03f0740838813e2dad89f1d8ad65daff172f2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","FR59R1799633","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:10Z"
"spotify:track:0puf9yIluy9W0vpMEUoAnN","Bang Bang","spotify:artist:2gsggkzM5R49q6jpPvazou, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Jessie J, Ariana Grande, Nicki Minaj","spotify:album:2rDIivxBafNKpgRqlzIRSb","Sweet Talker (Deluxe Version)","spotify:artist:2gsggkzM5R49q6jpPvazou","Jessie J","2014-10-10","https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d","1","4","199386","https://p.scdn.co/mp3-preview/e6f9a45cb4bf45d8d041d999f5904ed1d248cc15?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USUM71409737","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:10Z"
"spotify:track:1vvNmPOiUuyCbgWmtc6yfm","My Way","spotify:artist:7CajNmpbOovFoOoasH2HaY","Calvin Harris","spotify:album:0dzeoQhVNzKkwM5ieOJC54","My Way","spotify:artist:7CajNmpbOovFoOoasH2HaY","Calvin Harris","2016-09-16","https://i.scdn.co/image/ab67616d0000b2738d12bc5e3ea5c9f4a967de32","1","1","219159","https://p.scdn.co/mp3-preview/ed8d125912048b01914f6e5861742bec125602e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBARL1601358","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:10Z"
"spotify:track:0htezQjIT0FNJQoZb6EJql","Almost Forgot","spotify:artist:6yhD1KjhLxIETFF7vIRf8B","Against The Current","spotify:album:2OmHMlPVPmSWV77JxiDaYA","Past Lives","spotify:artist:6yhD1KjhLxIETFF7vIRf8B","Against The Current","2018-09-28","https://i.scdn.co/image/ab67616d0000b273bd92d2e8f66f88864ce5e01e","1","7","208173","https://p.scdn.co/mp3-preview/0550c5a64ae16f59492c3ad9879cba0bb34d9c10?cid=9950ac751e34487dbbe027c4fd7f8e99","true","40","USAT21802176","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:11Z"
"spotify:track:0qwa6Mm9oZWLhGitD2Jfnq","Digital Love (feat. Hailee Steinfeld)","spotify:artist:5fyDppLDl1juIu1BcUT5zh, spotify:artist:5p7f24Rk5HkUZsaS3BLG5F","Digital Farm Animals, Hailee Steinfeld","spotify:album:01aaHFIs3Ri4qzFt5GvxEU","Digital Love (feat. Hailee Steinfeld)","spotify:artist:5fyDppLDl1juIu1BcUT5zh","Digital Farm Animals","2017-02-03","https://i.scdn.co/image/ab67616d0000b273ed00f2acc176448f6fe06c19","1","1","179506","https://p.scdn.co/mp3-preview/8c9519203f5d81ed6c85edf32ca604ae9f544124?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","GBHMU1600243","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:11Z"
"spotify:track:18W92Zm1KjLCbUIszOhpkD","I Wanna Know (feat. Bea Miller)","spotify:artist:5jAMCwdNHWr7JThxtMuEyy, spotify:artist:1o2NpYGqHiCq7FoiYdyd1x","NOTD, Bea Miller","spotify:album:2xqSl9X8ulJayI0KxABaLV","I Wanna Know (feat. Bea Miller)","spotify:artist:5jAMCwdNHWr7JThxtMuEyy, spotify:artist:1o2NpYGqHiCq7FoiYdyd1x","NOTD, Bea Miller","2018-03-16","https://i.scdn.co/image/ab67616d0000b273aba940d3db8ff59443876bc4","1","1","197938","https://p.scdn.co/mp3-preview/353af4532eba19c91b37fd53efa9f786fdc84225?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","SEUM71800123","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:11Z"
"spotify:track:6inzGTxyGsXVjpVKtFGrcE","Rise Up","spotify:artist:3OKg7YbOIatODzkRIbLJR4","TheFatRat","spotify:album:6UiZtVFcizmfrwAU3yLQH3","Rise Up","spotify:artist:3OKg7YbOIatODzkRIbLJR4","TheFatRat","2019-10-25","https://i.scdn.co/image/ab67616d0000b273043a40737b9cded403f02ee4","1","1","169756","https://p.scdn.co/mp3-preview/229483be2454edfd0404fed8d19fd3d05dcce67e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","DEUM71905770","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:12Z"
"spotify:track:1z1XegUChLLQfcbtIK8ABn","Body Back (feat. Maia Wright)","spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh, spotify:artist:5qQFXHDOeYjiZVrCUO56Pk","Gryffin, Maia Wright","spotify:album:3VCPQRcHVxiVaePlQ6TwoF","Body Back (feat. Maia Wright)","spotify:artist:2ZRQcIgzPCVaT9XKhXZIzh","Gryffin","2019-10-18","https://i.scdn.co/image/ab67616d0000b273a2c3c702bdb4ad9ed5789fe5","1","1","214634","https://p.scdn.co/mp3-preview/8ff58713ae98ba88f93200a1bd93a48d4a776b7f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USUM71920250","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:12Z"
"spotify:track:2EBCVPNAG46nbgs6jXPGvv","Starships","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","spotify:album:22F5ZYY1sxoJjk6HzZfmC1","Pink Friday: Roman Reloaded The Re-Up (Explicit Version)","spotify:artist:0hCNtLu0JehylgoiP8L4Gh","Nicki Minaj","2012-01-01","https://i.scdn.co/image/ab67616d0000b273ef9ad61e2a4f15606fd4ab15","2","10","210626","https://p.scdn.co/mp3-preview/394733516cbfb50de32d089428542875e77251ed?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USCM51200060","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:12Z"
"spotify:track:36kaImsnzRzsU6L4cvWP6s","Delight","spotify:artist:5sM4cZ9MHihs0tbmkiE9n8, spotify:artist:3jT2Zl57kYDK5qI8fkl1L9","Jamie Berry, Octavia Rose","spotify:album:61jQJZcSYFp8Qm6zNJoy6m","Delight","spotify:artist:5sM4cZ9MHihs0tbmkiE9n8, spotify:artist:3jT2Zl57kYDK5qI8fkl1L9","Jamie Berry, Octavia Rose","2012-11-01","https://i.scdn.co/image/ab67616d0000b27302083b795bbc7e494e45271f","1","1","344000","https://p.scdn.co/mp3-preview/390899dd62a28e1cc87e17d8e36074c0434786dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","GBKQU1221898","spotify:user:s4qtgnvehi7qpn8onp0rlfro3","2021-06-24T14:21:13Z"
